Vendor Name, Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
EDF ENERGY,142514,EDF ENERGY,00005158479,93,"1,552.40",ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,94,"1,473.96",ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,95,"1,546.73",ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,96,"1,523.64",ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,97,"1,485.49",ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,98,"1,585.15",ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,99,"1,290.66",ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,100,680.02,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,101,515.87,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,102,"1,446.54",ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,103,418.60,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,104,541.29,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,105,604.55,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,106,754.20,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,107,529.70,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,108,"1,057.58",ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,109,"1,080.55",ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,110,54.40,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,111,40.95,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,112,25.63,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,113,118.08,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,114,807.56,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,115,226.75,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,116,407.92,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,117,490.80,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,118,358.85,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,119,409.15,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,120,455.97,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,121,576.97,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,122,369.20,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,123,439.95,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,124,27.75,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,125,709.76,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,126,456.45,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,127,533.35,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,128,766.12,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,129,"1,101.02",ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,130,459.46,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,131,394.71,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,132,421.46,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,133,541.62,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,134,583.18,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
EDF ENERGY,142514,EDF ENERGY,00005158479,135,528.83,ELECTRICITY,24/12/18,,Technical and Service Support,Utilities
MOOLANDS LTD,181218K,MOOLANDS LTD,00013399,1,"2,890.00",REACTIVE BUILDING FABRIC,24/12/18,"2,890.00",Technical and Service Support,Works - Construction
MOOLANDS LTD,181218K,MOOLANDS LTD,00013400,1,380.00,REACTIVE BUILDING FABRIC,24/12/18,380.00,Technical and Service Support,Works - Construction
MOOLANDS LTD,191218K,MOOLANDS LTD,00013411,1,"4,164.00",REACTIVE BUILDING FABRIC,24/12/18,"4,164.00",Technical and Service Support,Works - Construction
PAUL EVERS,181218K,PAUL EVERS,051218,1,800.00,GENERAL,24/12/18,800.00,Community Safety,Consultancy
DE VERE HOLBORN BARS,191218V,DE VERE HOLBORN BARS,06/12/18,1,"3,000.00",HIRE OF FACILITIES,24/12/18,"6,000.00",Grenfell Investigation Team,Facilities & Management Services
DE VERE HOLBORN BARS,191218V,DE VERE HOLBORN BARS,06/12/18,2,"3,000.00",HIRE OF FACILITIES,24/12/18,,Grenfell Investigation Team,Facilities & Management Services
SILVERSANDS LIMITED,181218V,SILVERSANDS LIMITED,127282,1,"19,000.00",SOFTWARE BESPOKE,24/12/18,"19,000.00",Information and Communication Technology,ICT
ALENDI CONSULTING LTD,181218K,ALENDI CONSULTING LTD,128/2018,1,750.00,CULTURAL CHANGE & TALENT,24/12/18,750.00,People Services,Human Resources
WESTMINSTER CATHEDRAL=========,171218K,WESTMINSTER CATHEDRAL=========,1414,1,"1,624.00",PUBLIC RELATIONS,24/12/18,"1,624.00",Communications,Facilities & Management Services
GP CONTRACTS,191218K,GP CONTRACTS,16182,1,299.00,BEDS & SOFT FURNISHINGS,24/12/18,299.00,Fire Stations (South East),Furniture & Soft Furnishings
UNIVERSITY OF WOLVERHAMPTON,191218F,UNIVERSITY OF WOLVERHAMPTON,1623786-011,1,"2,925.00",CULTURAL CHANGE & TALENT,24/12/18,"2,925.00",Training and Professional Development,Human Resources
RUTH LEE LTD,191218K,RUTH LEE LTD,17525,1,336.00,TRAINING CONTRACT,24/12/18,360.10,Training and Professional Development,Human Resources
RUTH LEE LTD,191218K,RUTH LEE LTD,17525,2,24.10,TRAINING CONTRACT,24/12/18,,Training and Professional Development,Human Resources
ENGIE,191218V,ENGIE,1800044834,1,"72,051.22",PLANNED MEP,24/12/18,"72,051.22",Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,1,380.00,REACTIVE MEP,24/12/18,"17,382.00",Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,2,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,3,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,4,250.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,5,250.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,6,250.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,7,250.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,8,200.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,9,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,10,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,11,200.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,12,600.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,13,200.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,14,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,15,50.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,16,175.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,17,175.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,18,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,19,500.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,20,250.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,21,175.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,22,500.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,23,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,24,50.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,25,414.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,26,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,27,225.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,28,125.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,29,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,30,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,31,50.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,32,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,33,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,34,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,35,170.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,36,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,37,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,38,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,39,175.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,40,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,41,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,42,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,43,50.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,44,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,45,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,46,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,47,175.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,48,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,49,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,50,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,51,175.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,52,70.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,53,250.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,54,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,55,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,56,100.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,57,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,58,50.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,59,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,60,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,61,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,62,175.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,63,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,64,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,65,50.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,66,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,67,50.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,68,50.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,69,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,70,50.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,71,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,72,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,73,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,74,50.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,75,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,76,300.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,77,50.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,78,240.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,79,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,80,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,81,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,82,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,83,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,84,425.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,85,50.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,86,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,87,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,88,50.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,89,280.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,90,350.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,91,140.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,92,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,93,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,94,300.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,95,255.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,96,70.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,97,50.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,98,175.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,99,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,100,175.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,101,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,102,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,103,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,104,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,105,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,106,200.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,107,50.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,108,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,109,75.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,110,250.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,111,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,112,625.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,113,50.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,114,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,115,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,116,87.50,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
ENGIE,800123922,ENGIE,1800045106,117,500.00,REACTIVE MEP,24/12/18,,Technical and Service Support,Works - Construction
