Order Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18777,01/09/14,"£7,529.38",ADDINGTON FS-VARIABLE REACTIVE FOR APRIL,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,£165.00,1.00,£165.00,PSP/18777,"£7,529.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18777,01/09/14,"£7,529.38",BROMLEY FS-VARIABLE REACTIVE FOR APRIL,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,£24.29,1.00,£24.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18777,01/09/14,"£7,529.38",CROYDON FS-VARIABLE REACTIVE FOR APRIL,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,£364.66,1.00,£364.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18777,01/09/14,"£7,529.38",DOCKHEAD FS -VARIABLE REACTIVE FOR APRIL,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,£93.48,1.00,£93.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18777,01/09/14,"£7,529.38",ERITH FS-VARIABLE REACTIVE FOR APRIL,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,£32.83,1.00,£32.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18777,01/09/14,"£7,529.38",FOREST HILL FS -VARIABLE REACTIVE FOR APRIL,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,£63.80,1.00,£63.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18777,01/09/14,"£7,529.38",PLUMSTEAD FS-VARIABLE REACTIVE FOR APRIL,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,£144.37,1.00,£144.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18777,01/09/14,"£7,529.38",PURLEY FS-VARIABLE REACTIVE FOR APRIL,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,"£1,443.54",1.00,"£1,443.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18777,01/09/14,"£7,529.38",RICHMOND FS -VARIABLE REACTIVE FOR APRIL,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,£308.00,1.00,£308.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18777,01/09/14,"£7,529.38",SOUTHWARK -VARIABLE REACTIVE FOR APRIL,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,"£2,912.45",1.00,"£2,912.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18777,01/09/14,"£7,529.38",TWICKENHAM FS  -VARIABLE REACTIVE FOR APRIL,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,£213.40,1.00,£213.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18777,01/09/14,"£7,529.38",UNION ST-VARIABLE REACTIVE FOR APRIL,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,£599.80,1.00,£599.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18777,01/09/14,"£7,529.38",WALLINGTON FS -VARIABLE REACTIVE FOR APRIL,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,£884.12,1.00,£884.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18777,01/09/14,"£7,529.38",WANDSWORTH FS - VARIABLE REACTIVE FOR APRIL,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,£82.08,1.00,£82.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18777,01/09/14,"£7,529.38",WEST NORWOOD FS -VARIABLE REACTIVE FOR APRIL,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,£197.56,1.00,£197.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSE/52084,01/09/14,"£9,890.40",SECONDMENT FROM OTHER PARTNER ORGANISATIONS,NATIONAL OPER. GUIDANCE (G US),STAFFORDSHIRE FIRE & RESCUE===,£1.00,"9,890.40","£9,890.40",TSE/52084,"£9,890.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSE/52098,02/09/14,"£8,097.60",AGENCY WORKERS - FRS          INITIAL PLACEMENT,IT CUSTOMER SUPPORT (1 US),ADECCO UK LIMITED=============,£19.28,420.00,"£8,097.60",TSE/52098,"£8,097.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGS/09069,03/09/14,"£8,882.20",BATTERY PACK NIMH (MERLIN),P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,£99.80,89.00,"£8,882.20",PGS/09069,"£8,882.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18780,03/09/14,"£8,068.00",REPLACEMENT DORM CEILING-BARKING,BARKING FIRE STATION,B NOKES CONTRACTS LTD,"£8,068.00",1.00,"£8,068.00",PSP/18780,"£8,068.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18781,03/09/14,"£5,680.00",FEES FOR STAGES A & B -HAINAULT,HAINAULT FIRE STATION,SWEETT  UK LTD,"£5,680.00",1.00,"£5,680.00",PSP/18781,"£5,680.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSE/52115,03/09/14,"£8,253.30",OVERSEAS TRAVEL & HOTELS -    (REDFERN),OPERATIONAL RESILIENCE -(2 US),REDFERN TRAVEL LTD,"£8,253.30",1.00,"£8,253.30",TSE/52115,"£8,253.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18785,04/09/14,"£5,320.00",CONSULTANCY SERVICES FOR FIRE SAFETY WORKS-ADDINGTON FS,ADDINGTON FIRE STATION,URS SCOTT WILSON LIMITED,"£5,320.00",1.00,"£5,320.00",PSP/18785,"£5,320.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSE/52142,04/09/14,"£5,351.56","COMMUNICATIONS DEPT, MEDIA  & INTERNAL COMMUNICATIONS",COMMS PRESS OFFICE (3 US),NLA MEDIA ACCESS LIMITED,"£5,351.56",1.00,"£5,351.56",TSE/52142,"£5,351.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSE/52154,04/09/14,"£8,097.60",AGENCY WORKERS - FRS          INITIAL PLACEMENT,IT CUSTOMER SUPPORT (1 US),ADECCO UK LIMITED=============,£19.28,420.00,"£8,097.60",TSE/52154,"£8,097.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSE/52156,04/09/14,"£5,385.00","FORCED ENTRY EQUIPMENT, RIG   REPAIR & MAINTENANCE, SB SERVS",HR - TRAINING ASSURANCE & BRT,SIGMA SECURITY DEVICES LTD====,"£1,795.00",3.00,"£5,385.00",TSE/52156,"£5,385.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18789,05/09/14,"£5,997.00",ENVIROMENTAL CLEAN - BAR44-BARKING FS,BARKING FIRE STATION,ASBESTOS FIRST================,"£5,997.00",1.00,"£5,997.00",PSP/18789,"£5,997.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSE/52172,05/09/14,"£9,600.00",VEHICLE UNITARY PAYMENTS,PROCUREMENT FLEET PFI (1US),BABCOCK CRITICAL SERVICES LTD,£1.00,"9,600.00","£9,600.00",TSE/52172,"£9,600.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSE/52212,05/09/14,"£5,859.66",AGENCY WORKERS - FRS          EXTENSION OF PLACEMENT,PROC - VEH AND EQP PRG (1 US),ADECCO UK LIMITED=============,"£5,859.66",1.00,"£5,859.66",TSE/52212,"£5,859.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSE/52220,05/09/14,"£5,400.00",IQMP ASSESSMENT REPORT,HR EMPLOYEE RELAT'NS MS (1 US),HEALTH MANAGEMENT LIMITED=====,£600.00,9.00,"£5,400.00",TSE/52220,"£5,400.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95226,08/09/14,"£5,875.00",T2 SYCAMORE REDUCE TO PREVIOUS POINTS 25% REDCUTION CROWN,CLAPHAM FIRE STATION,VISTA LANDSCAPE MANAGEMENT LTD,£625.00,1.00,£625.00,FPM/95226,"£5,875.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95226,08/09/14,"£5,875.00",TREE T3 SYCAMORE REMOVE MAJOR DEADWOOD MONITOR,CLAPHAM FIRE STATION,VISTA LANDSCAPE MANAGEMENT LTD,£250.00,1.00,£250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95226,08/09/14,"£5,875.00",T4 SYCAMORE REDUCE TO PREVIOUS POINTS 30% CROWN REDUCTION,CLAPHAM FIRE STATION,VISTA LANDSCAPE MANAGEMENT LTD,£437.50,1.00,£437.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95226,08/09/14,"£5,875.00",TREE G1 VARIOUS TRIM BACK TO BOUNDARY LINE,CLAPHAM FIRE STATION,VISTA LANDSCAPE MANAGEMENT LTD,£500.00,1.00,£500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95226,08/09/14,"£5,875.00",G2 VARIOUS TRIM BACK TO BOUNDARY LINE,CLAPHAM FIRE STATION,VISTA LANDSCAPE MANAGEMENT LTD,£375.00,1.00,£375.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95226,08/09/14,"£5,875.00",T7 SYCAMORE REMOVE MAJOR DEADWOOD PRUNE OUT WEAK BRANCHES,CLAPHAM FIRE STATION,VISTA LANDSCAPE MANAGEMENT LTD,£500.00,1.00,£500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95226,08/09/14,"£5,875.00",T9 SYCAMORE REMOVE DEADWOOD PRUNE WEAK & SUPRESSED BRANCHES,CLAPHAM FIRE STATION,VISTA LANDSCAPE MANAGEMENT LTD,£500.00,1.00,£500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95226,08/09/14,"£5,875.00",T15 HAWTHORN REMOVE IVY,CLAPHAM FIRE STATION,VISTA LANDSCAPE MANAGEMENT LTD,£187.50,1.00,£187.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95226,08/09/14,"£5,875.00",TREE T1 SYCAMORE FELL 2 GROUND LEVEL POISON PREVENT REGROWTH,CROYDON FIRE STATION,VISTA LANDSCAPE MANAGEMENT LTD,"£2,500.00",1.00,"£2,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T56 TREE OF HEAVEN GENERAL MAINTENACE REDUCE 203M CLEARANCE,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£250.00,1.00,£250.00,FPM/95233,"£5,150.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T56A TREE OF HEAVEN GENERAL MAINTENACE REDUCE MAJOR DEADWOOD,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£250.00,1.00,£250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T57 TREE OF HEAVEN GENERAL MAINTENANCE REDUCE MAJOR DEADWOOD,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£337.50,1.00,£337.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T58 TREE OF HEAVEN RAISE SOIL WITH TOPSOIL AROUND ROOT PLATE,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£50.00,1.00,£50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T59 TREE OF HEAVEN GENERAL MAINTENANCE REDUCE MAJOR DEADWOOD,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£250.00,1.00,£250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T61 TREE OF HEAVEN CROWN LIFTOVER ROAD TO 5M CAR PARK TO 3M,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£337.50,1.00,£337.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T62 TREE OF HEAVEN GENERAL MAINTENANCE REMOVE DEADWOOD,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£187.50,1.00,£187.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T63 TREE OF HEAVEN GENERAL MAINTENANCE REMOVE DEADWOOD,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£187.50,1.00,£187.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T64 TREE OF HEAVEN CLEAR OUT CROWN REDUCE BACK 3M FROM BUILD,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£250.00,1.00,£250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T73 LONDON PLANE RE-ADJUST CABLE BRACE,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£375.00,1.00,£375.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T79 NORWAY MAPLE REDUCE BACK TO PREVIOUS POINTS ON REDUCTION,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£375.00,1.00,£375.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T80 NORWAY MAPLE REDUCE BACK TO POINTS OF REDUCTION,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£250.00,1.00,£250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T81 NORWAY MAPLE MONITOR,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£500.00,1.00,£500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T84 NORWAY MAPLE FELL TO GROUND LEVEL POISON NO RE-GROWTH,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£62.50,1.00,£62.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",G1 BUDDLEJA FELL TO GROUND POISON TO PREVENT RE-GROWTH,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£125.00,1.00,£125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T86 LONDON PLANE REDUCE BACK TO POINTS OF REDUCTION,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£625.00,1.00,£625.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T87 COMMON LIME REDUCE BACL TO PREVIOUS POINTS OF REDUCTION,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£187.50,1.00,£187.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
