Invoice Number, Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
914430858,210119K,NORTHUMBRIAN WATER LTD,914430858,1,452.30,CURRENT HYDRANT COSTS,24/01/19,452.30,Procurement,Works - Construction
914430904,210119K,NORTHUMBRIAN WATER LTD,914430904,1,577.23,CURRENT HYDRANT COSTS,24/01/19,577.23,Procurement,Works - Construction
914445227,210119K,NORTHUMBRIAN WATER LTD,914445227,1,528.12,CURRENT HYDRANT COSTS,24/01/19,528.12,Procurement,Works - Construction
9411004587,210119V,MAYORS OFF FOR POLICING&CRIME,9411004587,1,"154,500.00",GLA GROUP SHARED SERVICES,24/01/19,"154,500.00",Finance Services,Human Resources
96891,142548,SHARPE PRITCHARD,96891,1,"2,084.00",PROFESSIONAL FEES GENERAL,24/01/19,"2,084.00",General Counsel,Legal Services
CM183184,210119K,CHARGEMASTER PLC,CM183184,1,395.00,DAY TO DAY MINOR IMPS,24/01/19,395.00,Technical and Service Support,Works - Construction
DB03/NOG-NOL/31.12.18,210119K,ENDEX CONSULTING LIMITED,DB03/NOG-NOL/31.12.18,1,"1,500.00",CONSULTANTS,24/01/19,"1,500.00",CPO Planning,Consultancy
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,1,631.63,FUEL,24/01/19,"18,743.21",Fire Stations (South West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,2,594.15,FUEL,24/01/19,,Procurement,Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,3,565.89,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,4,447.49,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,5,426.21,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,6,366.76,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,7,352.96,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,8,351.04,FUEL,24/01/19,,Fire Stations (South West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,9,329.04,FUEL,24/01/19,,Fire Stations (South West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,10,328.71,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,11,327.97,FUEL,24/01/19,,Fire Stations (South West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,12,322.99,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,13,320.96,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,14,318.33,FUEL,24/01/19,,Fire Stations (South West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,15,317.79,FUEL,24/01/19,,Fire Stations (South West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,16,313.75,FUEL,24/01/19,,Fire Stations (South West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,17,303.49,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,18,296.37,FUEL,24/01/19,,Fire Stations (South West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,19,289.89,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,20,286.71,FUEL,24/01/19,,Central Operations,Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,21,283.94,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,22,283.18,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,23,277.33,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,24,267.71,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,25,263.69,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,26,261.00,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,27,260.94,FUEL,24/01/19,,Fire Stations (South West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,28,259.36,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,29,253.88,FUEL,24/01/19,,Fire Stations (South West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,30,247.64,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,31,234.20,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,32,232.24,FUEL,24/01/19,,Fire Engineering & Specialist Fire Safety,Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,33,213.27,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,34,211.63,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,35,208.50,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,36,202.29,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,37,199.05,FUEL,24/01/19,,Operational Resilience,Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,38,193.87,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,39,192.56,FUEL,24/01/19,,Fire Stations (South West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,40,183.97,FUEL,24/01/19,,Fire Stations (South West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,41,181.46,FUEL,24/01/19,,Command Units,Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,42,181.23,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,43,181.13,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,44,178.23,FUEL,24/01/19,,Fire Stations (South West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,45,177.72,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,46,176.41,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,47,174.76,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,48,166.83,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,49,163.76,FUEL,24/01/19,,Command Units,Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,50,161.87,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,51,161.78,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,52,159.65,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,53,158.15,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,54,155.72,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,55,153.91,FUEL,24/01/19,,Operational Policy,Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,56,146.87,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,57,141.66,FUEL,24/01/19,,Procurement,Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,58,138.71,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,59,137.52,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,60,129.73,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,61,127.46,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,62,122.83,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,63,122.51,FUEL,24/01/19,,Information and Communication Technology,Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,64,121.37,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,65,117.47,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,66,113.43,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,67,112.89,FUEL,24/01/19,,Operational Resilience,Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,68,111.81,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,69,105.48,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,70,103.92,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,71,103.42,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,72,103.19,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,73,101.42,FUEL,24/01/19,,Fire Stations (South West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,74,99.40,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,75,99.18,FUEL,24/01/19,,Fire Stations (South West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,76,98.50,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,77,97.11,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,78,97.04,FUEL,24/01/19,,Fire Stations (South West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,79,96.94,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,80,96.49,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,81,95.60,FUEL,24/01/19,,Command Units,Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,82,95.49,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,83,89.99,FUEL,24/01/19,,Command Units,Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,84,89.19,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,85,82.82,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,86,79.31,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,87,76.55,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,88,73.08,FUEL,24/01/19,,Command Units,Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,89,71.70,FUEL,24/01/19,,Technical and Service Support,Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,90,65.85,FUEL,24/01/19,,Command Units,Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,91,58.81,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,92,55.55,FUEL,24/01/19,,Command Units,Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,93,42.94,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,94,36.27,FUEL,24/01/19,,Fire Stations (North East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,95,33.54,FUEL,24/01/19,,Technical and Service Support,Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,96,30.36,FUEL,24/01/19,,Fire Stations (South East),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,97,29.06,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,98,26.13,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
E2010693592,800125093,ALLSTAR BUSINESS SOLUTIONS LTD,E2010693592,99,9.63,FUEL,24/01/19,,Fire Stations (North West),Vehicle Management
EXI1237906,142538,LEX AUTOLEASE,EXI1237906,1,410.78,LEASE CAR CHARGES,24/01/19,377.80,Procurement,Vehicle Management
EXI1237906,142538,LEX AUTOLEASE,EXI1237906,2,-32.98,VAT CAR LEASING,24/01/19,,Finance Services,Vehicle Management
GB10100162167,210119V,ERNST AND YOUNG,GB10100162167,1,"6,263.00",EXTERNAL AUDIT,24/01/19,"6,263.00",Central Finance,Financial Services
I005886,210119K,EVOLUTION ENVIRONMENTAL LTD,I005886,1,"2,130.00",REACTIVE ASBESTOS,24/01/19,"2,300.00",Technical and Service Support,Works - Construction
I005886,210119K,EVOLUTION ENVIRONMENTAL LTD,I005886,2,170.00,REACTIVE ASBESTOS,24/01/19,,Technical and Service Support,Works - Construction
I10689850,140119G,HALL FUELS,I10689850,1,"2,335.46",FUEL,24/01/19,"2,335.46",Fire Stations (South West),Vehicle Management
I10692578,140119G,HALL FUELS,I10692578,1,"4,332.57",FUEL,24/01/19,"4,332.57",Fire Stations (North East),Vehicle Management
INV-0003,110119K,ASTEC SURVEYS LIMITED,INV-0003,1,445.00,REACTIVE ASBESTOS,24/01/19,445.00,Technical and Service Support,Works - Construction
INV-0004,110119K,ASTEC SURVEYS LIMITED,INV-0004,1,395.00,REACTIVE ASBESTOS,24/01/19,395.00,Technical and Service Support,Works - Construction
INV-216528-F0S3,180119G,INSTITUTION OF FIRE ENGINEERS,INV-216528-F0S3,1,514.92,SUBSCRIPTIONS,24/01/19,514.92,Management Support,Financial Services
INV-2479,142538,ENERGY AUDITING AGENCY LTD,INV-2479,1,"3,423.00",PROFESSIONAL SERVICES,24/01/19,"3,423.00",Technical and Service Support,Consultancy
INV-3520,170119K,ENERGY AUDITING AGENCY LTD,INV-3520,1,998.00,PROFESSIONAL DEVELOPMENT,24/01/19,998.00,Training and Professional Development,Human Resources
INV-3682,800125084,NPS SHOES LTD,INV-3682,1,45.25,FOOTWEAR,24/01/19,803.75,Fire Stations (North East),Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,2,45.25,FOOTWEAR,24/01/19,,Corporate Management Team,Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,3,36.75,FOOTWEAR,24/01/19,,Fire Stations (South West),Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,4,36.75,FOOTWEAR,24/01/19,,Fire Stations (South West),Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,5,36.75,FOOTWEAR,24/01/19,,Fire Stations (North East),Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,6,45.25,FOOTWEAR,24/01/19,,Fire Stations (Management),Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,7,36.75,FOOTWEAR,24/01/19,,Fire Stations (South West),Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,8,36.75,FOOTWEAR,24/01/19,,Fire Stations (North East),Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,9,33.25,FOOTWEAR,24/01/19,,Fire Stations (South West),Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,10,33.25,FOOTWEAR,24/01/19,,Fire Stations (South West),Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,11,45.25,FOOTWEAR,24/01/19,,Fire Stations (South East),Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,12,33.25,FOOTWEAR,24/01/19,,Fire Stations (North East),Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,13,33.25,FOOTWEAR,24/01/19,,Corporate Management Team,Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,14,33.25,FOOTWEAR,24/01/19,,Central Operations,Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,15,33.25,FOOTWEAR,24/01/19,,Fire Stations (South West),Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,16,33.25,FOOTWEAR,24/01/19,,Fire Stations (South West),Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,17,36.75,FOOTWEAR,24/01/19,,Fire Stations (North East),Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,18,33.25,FOOTWEAR,24/01/19,,Fire Stations (South East),Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,19,33.25,FOOTWEAR,24/01/19,,Fire Stations (South West),Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,20,33.25,FOOTWEAR,24/01/19,,Fire Stations (North West),Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,21,33.25,FOOTWEAR,24/01/19,,Fire Engineering & Specialist Fire Safety,Clothing
INV-3682,800125084,NPS SHOES LTD,INV-3682,22,36.50,FOOTWEAR,24/01/19,,Fire Stations (South West),Clothing
INV-3691,080119K,ENERGY AUDITING AGENCY LTD,INV-3691,1,326.00,PROFESSIONAL SERVICES,24/01/19,326.00,Technical and Service Support,Consultancy
INV-3724,800125091,NPS SHOES LTD,INV-3724,1,45.25,FOOTWEAR,24/01/19,"2,306.25",Central Operations,Clothing
INV-3724,800125091,NPS SHOES LTD,INV-3724,2,45.25,FOOTWEAR,24/01/19,,Fire Stations (South West),Clothing
INV-3724,800125091,NPS SHOES LTD,INV-3724,3,33.25,FOOTWEAR,24/01/19,,Fire Stations (South East),Clothing
INV-3724,800125091,NPS SHOES LTD,INV-3724,4,33.25,FOOTWEAR,24/01/19,,Fire Stations (South West),Clothing
INV-3724,800125091,NPS SHOES LTD,INV-3724,5,33.25,FOOTWEAR,24/01/19,,Control and Mobilising,Clothing
INV-3724,800125091,NPS SHOES LTD,INV-3724,6,66.50,FOOTWEAR,24/01/19,,Fire Stations (South East),Clothing
INV-3724,800125091,NPS SHOES LTD,INV-3724,7,33.25,FOOTWEAR,24/01/19,,Control and Mobilising,Clothing
INV-3724,800125091,NPS SHOES LTD,INV-3724,8,33.25,FOOTWEAR,24/01/19,,Control and Mobilising,Clothing
INV-3724,800125091,NPS SHOES LTD,INV-3724,9,33.25,FOOTWEAR,24/01/19,,Control and Mobilising,Clothing
INV-3724,800125091,NPS SHOES LTD,INV-3724,10,33.25,FOOTWEAR,24/01/19,,Control and Mobilising,Clothing
