Identifier,Title,Description ,Currency,Amount awarded,Award Date,Planned Dates:Start Date,Planned Dates:End Date,Recipient Org:Name,Recipient Org:Identifier,Recipient Org:Charity Number,Recipient Org:Company Number,Funding Org:Identifier,Funding Org:Name,Funding Org:Department,Grant Programme:Title,Last Modified,Data Source,Approved by
360G-GLA-Go2JoRYm67H37at,London Family Fund,"The Family Fund supports organisations that are  bringing diverse families together for support and common purpose. The fund aims to improve parents social networks, reduce social isolation and improve social integration at a local level between diverse families. ",GBP,50000,2018-09-01,2018-09-01,2019-09-01,Nature Vibezzz,GB-CHC-1177701,1177701,,GB-LAE-GLA,Greater London Authority,Communities and Social Policy,London Family Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-Gh2IT10M1m8ogFb,London Family Fund,"The Family Fund supports organisations that are  bringing diverse families together for support and common purpose. The fund aims to improve parents social networks, reduce social isolation and improve social integration at a local level between diverse families. ",GBP,40000,2018-09-01,2018-09-01,2019-09-01,Time and Talents Assocation,GB-CHC-1084545,1084545,,GB-LAE-GLA,Greater London Authority,Communities and Social Policy,London Family Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-Gb9Vx7oxkAG48zT,London Family Fund,"The Family Fund supports organisations that are  bringing diverse families together for support and common purpose. The fund aims to improve parents social networks, reduce social isolation and improve social integration at a local level between diverse families. ",GBP,25000,2018-09-01,2018-09-01,2019-09-01,Little Village,360G-GLA-R0vvfXj01g1o0dy,,,GB-LAE-GLA,Greater London Authority,Communities and Social Policy,London Family Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GNZOuoWn2vRZ61b,London Family Fund,"The Family Fund supports organisations that are  bringing diverse families together for support and common purpose. The fund aims to improve parents social networks, reduce social isolation and improve social integration at a local level between diverse families. ",GBP,26147,2018-09-01,2018-09-01,2019-09-01,Hackney Playbus,GB-CHC-1163792,1163792,,GB-LAE-GLA,Greater London Authority,Communities and Social Policy,London Family Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-G9hGc5kX2feJ06j,London Family Fund,"The Family Fund supports organisations that are  bringing diverse families together for support and common purpose. The fund aims to improve parents social networks, reduce social isolation and improve social integration at a local level between diverse families. ",GBP,67000,2019-10-01,2019-10-01,2020-10-01,Cares Family,GB-CHC-1180638,1180638,,GB-LAE-GLA,Greater London Authority,Communities and Social Policy,London Family Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GoodOZRnEfaCf8D,London Family Fund,"The Family Fund supports organisations that are  bringing diverse families together for support and common purpose. The fund aims to improve parents social networks, reduce social isolation and improve social integration at a local level between diverse families. ",GBP,20000,2019-10-01,2019-10-01,2020-10-01,Centrepoint Soho,GB-CHC-292411,292411,,GB-LAE-GLA,Greater London Authority,Communities and Social Policy,London Family Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GoLNNRP2j6H15ND,London Family Fund,"The Family Fund supports organisations that are  bringing diverse families together for support and common purpose. The fund aims to improve parents social networks, reduce social isolation and improve social integration at a local level between diverse families. ",GBP,26993,2019-10-01,2019-10-01,2020-10-01,Her Centre,360G-GLA-R553ZfeKVf1M4pJ,,,GB-LAE-GLA,Greater London Authority,Communities and Social Policy,London Family Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GEE2ZUFXc30kj2x,London Family Fund,"The Family Fund supports organisations that are  bringing diverse families together for support and common purpose. The fund aims to improve parents social networks, reduce social isolation and improve social integration at a local level between diverse families. ",GBP,10250,2019-10-01,2019-10-01,2020-10-01,St Mary's Primary School,360G-GLA-R9M5G0svlRL7sS1,,,GB-LAE-GLA,Greater London Authority,Communities and Social Policy,London Family Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-Gd3TVjj8hjTBJB4,London Family Fund,"The Family Fund supports organisations that are  bringing diverse families together for support and common purpose. The fund aims to improve parents social networks, reduce social isolation and improve social integration at a local level between diverse families. ",GBP,20308,2019-10-01,2019-10-01,2020-10-01,Laburnum Boat Club,GB-CHC-801255,801255,,GB-LAE-GLA,Greater London Authority,Communities and Social Policy,London Family Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GhU76sVIK4A95IK,Grant to London Borough of Bexley,Area Design Codes/characterisation study & design guidance,GBP,290000,2019-07-31,2019-04-01,2021-03-31,LB Bexley,GB-LAE-BEX,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-Giy0qq95X96Eg3W,Grant to London Borough of Brent,BCHFL - Brent Approved Programme Support/Neasden Stations Growth Area Masterplan,GBP,628000,2019-11-13,2019-04-01,2021-03-31,LB Brent,GB-LAE-BEN,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GBG8ayOQO7csFLX,Grant to London Borough of Camden,Small Sites,GBP,157000,2019-07-31,2019-04-01,2021-03-31,LB Camden,GB-LAE-CMD,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-Gc3w5WFr3g52Gim,Grant to London Borough of Croydon,Croydon's Accelerating Suburban Housing Study/Purley Way (Nth & Sth) &Waddon,GBP,521000,2019-07-19,2019-04-01,2021-03-31,LB Croydon,GB-LAE-CRY,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GR4QzCVoOzxN9qk,Grant to London Borough of Enfield,Expert Development Adviser/Small Sites Study and Implementation Strategy,GBP,554474,2019-08-27,2019-05-15,2021-03-31,LB Enfield,GB-LAE-ENF,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-G2uI0ZS2jOKMCcw,Grant to London Borough of Haringey,"Programme support, capability and capacity/Secondment of staff to the Housing delivery team/SDS ProVal Training and Sequel licence",GBP,546000,2019-07-13,2019-05-15,2021-03-31,LB Haringey,GB-LAE-HRY,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-G6EqhRQi0w4tC91,Grant to London Borough of Harrow,Developing Expertise & Upskilling/Additional Council Housing Study/Small Site Design Code/Small Site Capacity Study/Characterisation Study,GBP,500000,2019-08-21,2019-04-01,2021-03-31,LB Harrow,GB-LAE-HRW,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GyAXI2wjRrLqyqk,Grant to London Borough of Hounslow,Developing Hounslow’s Potential for Estates Renewal/Maximising Hounslow's Development/Housing Intensification Tool,GBP,500000,2019-11-21,2019-04-01,2021-03-31,LB Hounslow,GB-LAE-HNS,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-Gm8J4n2Etf57qbh,Grant to Royal Borough of Kingston upon Thames,Small Sites Toolkit,GBP,203000,2019-10-28,2019-04-01,2021-03-31,LB Kingston,GB-LAE-KTT,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-G1O62yBb0S9iu22,Grant to London Borough of Lambeth,Design-led capacity assessment - site allocations,GBP,239418,2019-07-19,2019-04-01,2021-03-31,LB Lambeth,GB-LAE-LBH,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-Gj0oO1U9ae9Axnn,Grant to London Borough of Lewisham,Housing growth team/A21 Development + Intensification Strategy/Suburban Intensification Small + Infill Sites SPD,GBP,525000,2019-07-31,2019-04-01,2021-03-31,LB Lewisham,GB-LAE-LEW,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GS2OKSc5t3MjLTM,Grant to London Borough of Merton,Increasing small sites delivery in Merton,GBP,366000,2019-08-06,2019-04-01,2021-03-31,LB Merton,GB-LAE-MRT,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GU8gE0f9csa73X5,Grant to London Borough of Newham,Newham Housing Delivery Hub,GBP,292000,2019-07-19,2019-04-01,2021-03-31,LB Newham,GB-LAE-NWM,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GoSyEWqR3f0M8Yt,Grant to London Borough of Redbridge,HRA Small Sites Development,GBP,120000,2019-10-18,2019-04-01,2021-03-31,LB Redbridge,GB-LAE-RDB,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GGAWg9f52AjuZ0P,Grant to London Borough of Southwark,Increasing capacity to deliver/Ensuring optimal density and good design,GBP,572696,2019-07-31,2019-04-01,2021-03-31,Lb Southwark,GB-LAE-SWK,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GImT94K4fYn27BG,Grant to London Borough of Sutton,Ensuring optimal density,GBP,70000,2019-10-28,2019-05-15,2021-03-31,LB Sutton,GB-LAE-STN,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-Gah6qzIJ6RR8KVm,Grant to London Borough of Tower Hamlets,Central Area Characterisation Study & Design Guide/High Density Living Design Guide,GBP,95000,2019-11-05,2019-04-01,2021-03-31,LB Tower Hamlets,GB-LAE-TWH,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-G36Mq83jV6oNf6d,Grant to London Borough of Waltham Forest,East London development and construction training/Housing Delivery Team/Creation of dynamic housing supply chain,GBP,797019,2019-09-10,2019-04-01,2021-03-31,LB Waltham Forest,GB-LAE-WFT,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GS90NjFqa053dPR,Grant to london Borough of Wandsworth,Central Wandsworth EUIA Masterplan SPD,GBP,100000,2019-08-21,2019-04-01,2021-03-31,Lb Wandsworth,GB-LAE-WND,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-Gh0DlGPx5teYSsk,Grant to Westminster City Council,Securing the Future Housing Pipeline,GBP,180000,2019-08-27,2019-04-01,2021-03-31,LB Westminster,GB-LAE-WSM,,,GB-LAE-GLA,Greater London Authority,Housing and Land,Homebuilding Capacity Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-Gb50A7Q4T1jY5cG,The Conservation Volunteers,30000 trees to Londoners,GBP,113628,2019-09-23,2019-09-23,2020-03-31,The Conservation Volunteers,GB-CHC-261009,261009,976410,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",Greener City Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-G56o6889yggq8J4,The Woodland Trust,Free tree prize giveaway,GBP,99990,2019-09-25,2019-09-25,2020-02-28,The Woodland Trust,GB-CHC-294344,294344,1982873,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",Greener City Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-G3pi06886Nz74gc,Trees for Cities,Community support programme,GBP,18088,2019-09-23,2019-09-23,2020-03-31,Trees for Cities,GB-CHC-1032154,1032154,2874642,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",Greener City Fund,2019-12-02T14:25:32Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GDPab8465Y8hdjW,Grant to 'Indoamerican Refugee Migrant Organisation',European Outreach Grant,GBP,1980,2018-11-01,2018-11-01,2019-03-01,Indoamerican Refugee Migrant Organisation,360G-GLA-RrNdlfe4na8F1Y4,,,GB-LAE-GLA,Greater London Authority,Communities and Social Policy,European Outreach Microgrants Round 1,2020-01-06T11:12:45Z,https://data.london.gov.uk/dataset/gla-grants-data,Julia Slay
360G-GLA-GR1CwiZnCkm46Jd,Grant to 'Lambeth Law Centre',European Outreach Grant,GBP,2000,2018-11-01,2018-11-01,2019-03-01,Lambeth Law Centre,GB-CHC-1076204,1076204,,GB-LAE-GLA,Greater London Authority,Communities and Social Policy,European Outreach Microgrants Round 1,2020-01-06T11:12:45Z,https://data.london.gov.uk/dataset/gla-grants-data,Julia Slay
360G-GLA-GToxjN3mI5TVlOq,Grant to 'London Bulgarian Association',European Outreach Grant,GBP,850,2018-11-01,2018-11-01,2019-03-01,London Bulgarian Association,360G-GLA-R6jkBS628mpxGD2,,,GB-LAE-GLA,Greater London Authority,Communities and Social Policy,European Outreach Microgrants Round 1,2020-01-06T11:12:45Z,https://data.london.gov.uk/dataset/gla-grants-data,Julia Slay
360G-GLA-G2Kq0Bd6p97DSDG,Grant to 'New Europeans',European Outreach Grant,GBP,2000,2018-11-18,2018-11-01,2019-03-01,New Europeans,360G-GLA-Rni7743L9tu9WOI,,,GB-LAE-GLA,Greater London Authority,Communities and Social Policy,European Outreach Microgrants Round 1,2020-01-06T11:12:45Z,https://data.london.gov.uk/dataset/gla-grants-data,Kathleen Kelly
360G-GLA-GdS9L9361X99obA,Grant to 'WLM Seymour Place',European Outreach Grant,GBP,2000,2018-11-01,2018-11-01,2019-03-01,WLM Seymour Place,360G-GLA-R3YEfhf79889DmM,,,GB-LAE-GLA,Greater London Authority,Communities and Social Policy,European Outreach Microgrants Round 1,2020-01-06T11:12:45Z,https://data.london.gov.uk/dataset/gla-grants-data,Julia Slay
360G-GLA-G7E18G7fD88A4fa,Grant to 'Citizens Advice Bureau Enfield',European Outreach Grant,GBP,1925,2018-11-20,2018-11-01,2019-03-01,Citizens Advice Bureau Enfield,GB-CHC-1072841,1072841,,GB-LAE-GLA,Greater London Authority,Communities and Social Policy,European Outreach Microgrants Round 1,2020-01-06T11:12:45Z,https://data.london.gov.uk/dataset/gla-grants-data,Kathleen Kelly
